Job Title,Company,Location,Salary,Description,Communication,Programming,Management
Artificial Intelligence,Large,West,117000.0,"Currently has, or is in the process of obtaining a Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent…&hellip;
Skills: TensorFlow, Computer science, Data mining, Machine learning, JavaScript",0,0,0
Artificial Intelligence,Small,West,90000.0,"Valid CA driver’s license. AutoCAD experience in the controls engineering field. Ability to travel locally or out of state if necessary up to 25% of the time.&hellip;
Skills: AutoCAD, Oracle, C#, Microsoft SQL Server, SQL",0,1,0
Software Engineer,Small,West,89500.0,"At least 3 years of experience in the software quality field including prior hands-on experience developing and executing test cases, scripts, plans and…&hellip;
Skills: Oracle, Management, Test management tools, Software deployment, Supply chain",0,0,1
Software Engineer,Small,West,150000.0,"You have a Bachelor's Degree in computer science or a related field. Participate in on-call rotations, as needed, to ensure prompt and effective resolution of…&hellip;
Skills: Node.js, Relational databases, Test-driven development, Apache Hive, Databases",0,0,0
Software Developer,Small,West,70000.0,"Integrate user experience data collection tools, such as *Datadog* and *Browser-RUM*. Experience in using tools like *Prettier* to enforce code standards.&hellip;
Skills: Mandarin, React, C#, Git, JavaScript",0,1,0
Software Engineer,Small,West,112500.0,"Perform API testing to validate backend services and ensure seamless integration with front-end applications. In this role, you will be responsible for ensuring…&hellip;
Skills: Management, Node.js, Business analysis, Test automation, Performance testing",0,0,1
Software Engineer,Small,West,220500.0,"Strong background in computer science/software engineering concepts including data structures, algorithms. Proficiency with version control tools like Git.&hellip;
Skills: FTP, CI/CD, Computer science, TCP, Management",0,1,1
Software Engineer,Small,West,117395.0,"Write technical specifications and design documents for new features and applications. Bachelor's degree in a related field or a combination of education and…&hellip;
Skills: Jira, Elasticsearch, Kubernetes, Data structures, Git",0,1,0
Software Engineer,Small,West,235000.0,"Familiarity with operating system concepts such as threading, system calls, and interrupt handling. You will drive the design and implementation of technology…&hellip;
Skills: Operating systems, Management, Signal processing, System architecture, Git",0,0,1
Software Engineer,Small,West,183000.0,"Own and lead large technical domains spanning developer-centric APIs, Python SDKs, and CLIs starting from the problem definition and technical requirements…&hellip;
Skills: Machine learning, SDKs, APIs, AI, Python",0,0,0
Software Engineer,Small,West,121500.0,"Exercises independent judgement and discretion in overall project management by prioritizing, planning and tracking project progress.&hellip;
Skills: Bilingual, Computer science, English, Japanese, C++",1,1,0
Software Engineer,Small,West,130000.0,"Provide technical guidance to improve system architecture, database management, and scalability. Design, develop, and maintain core backend functionalities for…&hellip;
Skills: CI/CD, Cloud infrastructure, Node.js, Internet of things, Kubernetes",0,1,0
Software Engineer,Small,West,116000.0,"Analyze the organization's digital business operations to develop solutions using the best available technology to support Hallmark Media as it relates to the…&hellip;
Skills: Authentication, Management, CSS, React, Web development",0,1,1
Software Engineer,Small,West,181000.0,"BS or higher degree in robotics, computer science, software development, mathematics, or similar technical field of study, or equivalent practical experience.&hellip;
Skills: C++, Geometry, Python",0,1,0
Software Engineer,Small,West,131500.0,"The Control Systems Engineer shall work with engineer team in support for all stages of product development from design through manufacturing and system…&hellip;
Skills: MATLAB, System design, OOP, Analysis skills, Manufacturing",0,0,0
Software Engineer,Small,West,187200.0,"Collaborate with cross-functional teams to design and build various integrations and operators, such as integration with the company's in-house HPC…&hellip;
Skills: CI/CD, Git, Machine learning, Python",0,1,0
Software Engineer,Small,West,196560.0,"Ability to work on multiple layers of the autonomous driving computer stack. We're looking for candidates with a bachelor's degree and a minimum of 5 years of…&hellip;
Skills: Computer science, C++, Automotive diagnostics",0,1,0
Software Developer,Small,West,135000.0,"Experience with web application design and analysis, design patterns, and object-oriented design. Assist with the technical design, using object-oriented design…&hellip;
Skills: Web accessibility, Web design, AJAX, CSS, Order management system",0,0,0
Software Engineer,Small,West,134000.0,"Requires a bachelor's degree in computer science, electrical engineering, or related field. Background checks may include, but are not limited to, education…&hellip;
Skills: LabView, Microsoft Outlook, Visual Studio, Firmware, System design",0,0,0
Software Engineer,Small,US,220000.0,"You’ll design and deliver features with a high degree of independence, collaborating directly with customers on product discovery and support.&hellip;
Skills: CSS, React, JavaScript, PostgreSQL",0,0,0
Software Engineer,Small,West,156500.0,"Follow through with the design and development of a state-of-the-art web user interface and functionality. Ability to design, build and scale enterprise-level…&hellip;
Skills: Computer science, Oracle, CSS, J2EE, Java",0,0,0
Software Engineer,Small,West,113000.0,"Bachelor’s degree in Engineering, Biomedical, or related technical field; or any equivalent education and/or experience from which comparable knowledge, skills…&hellip;
Skills: Kanban, Quality management, Embedded software, Risk management, Usability",0,0,0
Software Engineer,Small,West,197500.0,"In this role, you will shape our Agent experience on mobile, build innovative new features and interactions, and enable anyone with a phone to create software…&hellip;
Skills: CSS, React, iOS, Software development, UI",0,0,0
Software Engineer,Small,West,185000.0,"Bachelor’s degree in computer science, engineering, or related field. Our customer is seeking a highly skilled and strategic senior software professional with…&hellip;
Skills: Firmware, DoD experience, C++, Proposal writing, Machine learning",0,1,0
Software Engineer,Large,West,159500.0,"Prototype fast in diverse environments like frontend, backend, web apps and agents, using feedback and running quick PoCs to drive innovation.&hellip;
Skills: Management, JavaScript, Python",0,0,1
Software Engineer,Large,West,160000.0,"Experience writing performant code using e.g. profiling tools, assembly, SIMD, compute, etc. Experience developing core 3D systems for realtime interactive apps…&hellip;
Skills: Computer science, C++, Mac OS, Swift, Communication skills",1,1,0
Software Engineer,Small,West,152500.0,"Familiarity with the landscape of computational biology tools is a plus. You will work directly with the founders to design, build, and scale our web interface…&hellip;
Skills: TensorFlow, React, DevOps, AWS, Docker",0,1,0
Artificial Intelligence,Small,West,106500.0,"EvenUp is on a mission to level the playing field in personal injury cases. Strong ownership and personal accountability which are driven by your problem…&hellip;
Skills: Go, Node.js, Java, Personal injury law, C++",0,1,0
Artificial Intelligence,Small,West,215000.0,"Bachelor’s or Master’s degree in Computer Science or a related field. Strong background in data structures, algorithms, and software design principles.&hellip;
Skills: Computer vision, Data structures, SQL, Machine learning, Distributed systems",0,1,0
Software Engineer,Small,West,166500.0,"This team is creating the next generation of Pixar’s bespoke applications and tools, requiring strong collaboration with artists on a spectrum of technical…&hellip;
Skills: Computer science, Test automation, C++, Linux, Python",0,1,0
Software Engineer,Small,West,218000.0,"Architecting and driving new diagnostic software solutions that cater to all phases of the product life cycle - bring up, manufacturing, hardware qualification,…&hellip;
Skills: OOP, OS Kernels, C++, C, Linux",0,1,0
Software Engineer,Small,West,139000.0,"Work as part of a cross-site development team to drive the design, implementation, testing, and release of products.&hellip;
Skills: Performance tuning, Operating systems, Node.js, React, Salesforce",0,0,0
